system:index,air_temp,elevation,lat,lng,lst,lulc,year,.geo
1240,18.319897253111833,89,25.529301640678444,82.73945613480522,21.97377302000001,1,2010,"{""type"":""Point"",""coordinates"":[82.73945613480522,25.529301640678444]}"
1241,18.341232868590964,75,25.489625792511625,82.93830252347,23.10513764000001,3,2010,"{""type"":""Point"",""coordinates"":[82.93830252347,25.489625792511625]}"
1242,18.379378309899437,85,25.37158335854769,82.92702375419123,22.325829080000005,2,2010,"{""type"":""Point"",""coordinates"":[82.92702375419123,25.37158335854769]}"
1243,18.357977940275646,79,25.469411998066636,82.96152329180352,24.16814185999999,1,2010,"{""type"":""Point"",""coordinates"":[82.96152329180352,25.469411998066636]}"
1244,18.502159167874254,85,25.29972547289129,82.87061045313433,22.941072680000048,2,2010,"{""type"":""Point"",""coordinates"":[82.87061045313433,25.29972547289129]}"
1245,18.502159167874254,84,25.319301896053226,82.89874568630879,22.995761000000016,3,2010,"{""type"":""Point"",""coordinates"":[82.89874568630879,25.319301896053226]}"
1246,18.502159167874254,78,25.295549504970793,82.91385243774681,25.255072219999988,2,2010,"{""type"":""Point"",""coordinates"":[82.91385243774681,25.295549504970793]}"
1247,18.34876972594975,80,25.40505291341705,82.82067941785684,27.186253520000037,1,2010,"{""type"":""Point"",""coordinates"":[82.82067941785684,25.40505291341705]}"
1248,18.438806863326874,57,25.37062230072188,83.1762459394382,20.94494900000001,0,2010,"{""type"":""Point"",""coordinates"":[83.1762459394382,25.37062230072188]}"
1249,18.41748699885551,84,25.417644195732276,82.96431209956438,22.0387154,1,2010,"{""type"":""Point"",""coordinates"":[82.96431209956438,25.417644195732276]}"
1250,18.43226931992399,74,25.375194189623265,83.14195351952308,26.24629802000004,0,2010,"{""type"":""Point"",""coordinates"":[83.14195351952308,25.375194189623265]}"
1251,18.357977940275646,83,25.546660211070286,83.03309954452014,22.476221960000032,3,2010,"{""type"":""Point"",""coordinates"":[83.03309954452014,25.546660211070286]}"
1252,18.34876972594975,86,25.430277843721427,82.83623957934574,24.287772560000008,2,2010,"{""type"":""Point"",""coordinates"":[82.83623957934574,25.430277843721427]}"
1253,18.482277895472805,88,25.340518274844296,82.6972758154799,24.54412406000006,1,2010,"{""type"":""Point"",""coordinates"":[82.6972758154799,25.340518274844296]}"
1254,18.41748699885551,79,25.420116381365727,83.03680641037788,24.98846666000003,3,2010,"{""type"":""Point"",""coordinates"":[83.03680641037788,25.420116381365727]}"
1255,18.684113937979646,61,25.229391114965463,83.02489629350005,25.552439960000015,2,2010,"{""type"":""Point"",""coordinates"":[83.02489629350005,25.229391114965463]}"
1256,18.341232868590964,81,25.535888787519735,82.90070497916696,26.909393900000055,2,2010,"{""type"":""Point"",""coordinates"":[82.90070497916696,25.535888787519735]}"
1257,18.327785882984074,84,25.491552120842126,82.80133129123304,25.159367660000044,2,2010,"{""type"":""Point"",""coordinates"":[82.80133129123304,25.491552120842126]}"
1258,18.41748699885551,82,25.38665242016832,82.95344744041469,27.497293340000056,1,2010,"{""type"":""Point"",""coordinates"":[82.95344744041469,25.38665242016832]}"
1259,18.502159167874254,80,25.274764761107633,82.9300312724129,24.50994386000002,2,2010,"{""type"":""Point"",""coordinates"":[82.9300312724129,25.274764761107633]}"
1260,18.683720162777888,78,25.235756420013413,82.87993548537916,25.83955364000002,3,2010,"{""type"":""Point"",""coordinates"":[82.87993548537916,25.235756420013413]}"
1261,18.683720162777888,82,25.229761161689062,82.90980806403216,22.083149660000004,2,2010,"{""type"":""Point"",""coordinates"":[82.90980806403216,25.229761161689062]}"
1262,18.683720162777888,79,25.23161275251337,82.8647715600968,22.73428247000004,1,2010,"{""type"":""Point"",""coordinates"":[82.8647715600968,25.23161275251337]}"
1263,18.379378309899437,81,25.36979140668366,82.92425562808332,23.146153880000043,2,2010,"{""type"":""Point"",""coordinates"":[82.92425562808332,25.36979140668366]}"
1264,18.391439206796747,72,25.522669354727036,83.16572275235032,24.43132939999998,3,2010,"{""type"":""Point"",""coordinates"":[83.16572275235032,25.522669354727036]}"
1265,18.43226931992399,78,25.3861965860378,83.07702051087645,24.321952760000045,1,2010,"{""type"":""Point"",""coordinates"":[83.07702051087645,25.3861965860378]}"
1266,18.327785882984074,83,25.46629813940286,82.8286484424476,21.946428860000026,1,2010,"{""type"":""Point"",""coordinates"":[82.8286484424476,25.46629813940286]}"
1267,18.43226931992399,78,25.384860170027657,83.0678207966386,23.036777239999992,3,2010,"{""type"":""Point"",""coordinates"":[83.0678207966386,25.384860170027657]}"
1268,18.357977940275646,77,25.490450641429327,83.03808321929318,24.12028958000002,3,2010,"{""type"":""Point"",""coordinates"":[83.03808321929318,25.490450641429327]}"
1269,18.43226931992399,80,25.416398306665382,83.06913382998164,25.381538960000057,3,2010,"{""type"":""Point"",""coordinates"":[83.06913382998164,25.416398306665382]}"
1270,18.482277895472805,83,25.278715705727112,82.70077923109201,23.802413720000004,3,2010,"{""type"":""Point"",""coordinates"":[82.70077923109201,25.278715705727112]}"
1271,18.482277895472805,86,25.344013188206244,82.69472027732418,21.99428114,3,2010,"{""type"":""Point"",""coordinates"":[82.69472027732418,25.344013188206244]}"
1272,18.41748699885551,78,25.441456323411668,83.02906791335523,24.87567200000001,3,2010,"{""type"":""Point"",""coordinates"":[83.02906791335523,25.441456323411668]}"
1273,18.53539642005842,73,25.25293210600076,83.00098475471104,24.41082128000005,1,2010,"{""type"":""Point"",""coordinates"":[83.00098475471104,25.25293210600076]}"
1274,18.341232868590964,81,25.479430136129796,82.91870958643234,22.978670899999997,3,2010,"{""type"":""Point"",""coordinates"":[82.91870958643234,25.479430136129796]}"
1275,18.684113937979646,77,25.226223589726416,83.00197120206269,22.85904019999998,2,2010,"{""type"":""Point"",""coordinates"":[83.00197120206269,25.226223589726416]}"
1276,18.327785882984074,80,25.506475915135997,82.82845461289612,25.78828334000002,3,2010,"{""type"":""Point"",""coordinates"":[82.82845461289612,25.506475915135997]}"
1277,18.478559782513628,84,25.272877753407684,82.75908186866731,23.10513764000001,2,2010,"{""type"":""Point"",""coordinates"":[82.75908186866731,25.272877753407684]}"
1278,18.53539642005842,82,25.26097157869515,82.94995713624641,23.97673273999999,3,2010,"{""type"":""Point"",""coordinates"":[82.94995713624641,25.26097157869515]}"
1279,18.370048462789157,82,25.46656685837289,83.12738277046213,24.39373118000003,2,2010,"{""type"":""Point"",""coordinates"":[83.12738277046213,25.46656685837289]}"
1280,18.478559782513628,83,25.335898695997198,82.78991743139181,23.59733252000001,2,2010,"{""type"":""Point"",""coordinates"":[82.78991743139181,25.335898695997198]}"
1281,18.41748699885551,84,25.35300999153966,82.96109349633353,22.59585265999999,0,2010,"{""type"":""Point"",""coordinates"":[82.96109349633353,25.35300999153966]}"
1282,18.683720162777888,83,25.229926292808646,82.94542343924606,25.713086900000008,3,2010,"{""type"":""Point"",""coordinates"":[82.94542343924606,25.229926292808646]}"
1283,18.341232868590964,79,25.528655665846124,82.85176990306,26.112995240000032,3,2010,"{""type"":""Point"",""coordinates"":[82.85176990306,25.528655665846124]}"
1284,18.482277895472805,83,25.310523803110126,82.71959249932502,26.670132500000022,3,2010,"{""type"":""Point"",""coordinates"":[82.71959249932502,25.310523803110126]}"
1285,18.43226931992399,79,25.392104736320626,83.07612397121179,24.253592360000027,2,2010,"{""type"":""Point"",""coordinates"":[83.07612397121179,25.392104736320626]}"
1286,18.482277895472805,84,25.26342411341359,82.71757522930534,22.88809336999998,3,2010,"{""type"":""Point"",""coordinates"":[82.71757522930534,25.26342411341359]}"
1287,18.327785882984074,81,25.535482000979602,82.83745998379142,25.87031582000003,2,2010,"{""type"":""Point"",""coordinates"":[82.83745998379142,25.535482000979602]}"
1288,18.53539642005842,86,25.31851118943554,82.99209775721737,22.325829080000005,0,2010,"{""type"":""Point"",""coordinates"":[82.99209775721737,25.31851118943554]}"
1289,18.341232868590964,81,25.46638697447448,82.88602256759822,24.345878900000002,3,2010,"{""type"":""Point"",""coordinates"":[82.88602256759822,25.46638697447448]}"
1290,18.684113937979646,80,25.222344263718945,83.00132960793547,24.978212600000006,3,2010,"{""type"":""Point"",""coordinates"":[83.00132960793547,25.222344263718945]}"
1291,18.34876972594975,86,25.442405166406516,82.75390730580064,23.08462952000002,3,2010,"{""type"":""Point"",""coordinates"":[82.75390730580064,25.442405166406516]}"
1292,18.54893353643388,80,25.344332070505356,83.07128454245314,24.092945419999978,2,2010,"{""type"":""Point"",""coordinates"":[83.07128454245314,25.344332070505356]}"
1293,18.370048462789157,72,25.495393290989348,83.0809793687166,24.957704480000018,1,2010,"{""type"":""Point"",""coordinates"":[83.0809793687166,25.495393290989348]}"
1294,18.327785882984074,83,25.51795903394954,82.83359328806108,25.039736960000027,2,2010,"{""type"":""Point"",""coordinates"":[82.83359328806108,25.51795903394954]}"
1295,18.379378309899437,82,25.41805853755878,82.85170072390216,25.624218380000002,1,2010,"{""type"":""Point"",""coordinates"":[82.85170072390216,25.41805853755878]}"
1296,18.341232868590964,82,25.46127391659654,82.9028566588631,22.530910280000057,3,2010,"{""type"":""Point"",""coordinates"":[82.9028566588631,25.46127391659654]}"
1297,18.478559782513628,81,25.327138559390242,82.79277084376109,24.807311600000048,1,2010,"{""type"":""Point"",""coordinates"":[82.79277084376109,25.327138559390242]}"
1298,18.43226931992399,81,25.40642926824127,83.05419621215107,22.99234297999999,1,2010,"{""type"":""Point"",""coordinates"":[83.05419621215107,25.40642926824127]}"
1299,18.43226931992399,78,25.396403271957062,83.06647064093949,23.90495432,1,2010,"{""type"":""Point"",""coordinates"":[83.06647064093949,25.396403271957062]}"
1300,18.357977940275646,77,25.475407747916215,82.95647233158175,24.369805040000017,1,2010,"{""type"":""Point"",""coordinates"":[82.95647233158175,25.475407747916215]}"
1301,18.482277895472805,85,25.316017716888314,82.71739874398543,23.52897212000005,1,2010,"{""type"":""Point"",""coordinates"":[82.71739874398543,25.316017716888314]}"
1302,18.31658254097016,83,25.55015299374718,82.94124145369892,25.918168100000003,3,2010,"{""type"":""Point"",""coordinates"":[82.94124145369892,25.55015299374718]}"
1303,18.357977940275646,81,25.52308507319388,82.9713565527741,25.92158612000003,2,2010,"{""type"":""Point"",""coordinates"":[82.9713565527741,25.52308507319388]}"
1304,18.34057745164455,83,25.406656912567836,82.7373657499028,25.49433362000002,2,2010,"{""type"":""Point"",""coordinates"":[82.7373657499028,25.406656912567836]}"
1305,18.327785882984074,85,25.516846065117743,82.7514975876644,25.747267100000045,1,2010,"{""type"":""Point"",""coordinates"":[82.7514975876644,25.516846065117743]}"
1306,18.34876972594975,84,25.433223456003322,82.82446773587876,24.209158100000025,1,2010,"{""type"":""Point"",""coordinates"":[82.82446773587876,25.433223456003322]}"
1307,18.683720162777888,82,25.2234498837045,82.92896163032462,24.265555430000006,3,2010,"{""type"":""Point"",""coordinates"":[82.92896163032462,25.2234498837045]}"
1308,18.370048462789157,57,25.47362573196726,83.13903212808567,20.95520306000003,0,2010,"{""type"":""Point"",""coordinates"":[83.13903212808567,25.47362573196726]}"
1309,18.357977940275646,76,25.47475144010573,82.95302656522287,22.44887779999999,3,2010,"{""type"":""Point"",""coordinates"":[82.95302656522287,25.47475144010573]}"
1310,18.34057745164455,84,25.424778241187852,82.74163357042733,26.94015608000001,3,2010,"{""type"":""Point"",""coordinates"":[82.74163357042733,25.424778241187852]}"
1311,18.34876972594975,82,25.376775305804593,82.80546208304334,24.622738519999984,1,2010,"{""type"":""Point"",""coordinates"":[82.80546208304334,25.376775305804593]}"
1312,18.379378309899437,82,25.412564968579662,82.89740601891289,26.70431270000006,3,2010,"{""type"":""Point"",""coordinates"":[82.89740601891289,25.412564968579662]}"
1313,18.34057745164455,79,25.380683814621516,82.74767458336468,22.93765466000002,1,2010,"{""type"":""Point"",""coordinates"":[82.74767458336468,25.380683814621516]}"
1314,18.370048462789157,71,25.517306061073715,83.10686147870318,25.631054420000055,2,2010,"{""type"":""Point"",""coordinates"":[83.10686147870318,25.517306061073715]}"
1315,18.357977940275646,81,25.526147561764756,82.96388758486538,26.383018820000018,3,2010,"{""type"":""Point"",""coordinates"":[82.96388758486538,25.526147561764756]}"
1316,18.478559782513628,83,25.27527094493123,82.8319168834548,25.207219940000016,3,2010,"{""type"":""Point"",""coordinates"":[82.8319168834548,25.27527094493123]}"
1317,18.482277895472805,83,25.298377795030298,82.74291202477728,23.122227740000028,3,2010,"{""type"":""Point"",""coordinates"":[82.74291202477728,25.298377795030298]}"
1318,18.34876972594975,82,25.439510838391975,82.77136616075965,22.57534454000006,1,2010,"{""type"":""Point"",""coordinates"":[82.77136616075965,25.439510838391975]}"
1319,18.34876972594975,83,25.36872463146072,82.8172633175847,24.058765220000055,3,2010,"{""type"":""Point"",""coordinates"":[82.8172633175847,25.36872463146072]}"
1320,18.43226931992399,79,25.39386506882591,83.1385637320026,22.818023960000005,3,2010,"{""type"":""Point"",""coordinates"":[83.1385637320026,25.39386506882591]}"
1321,18.327785882984074,84,25.516612300129932,82.75542215742378,24.933778340000003,1,2010,"{""type"":""Point"",""coordinates"":[82.75542215742378,25.516612300129932]}"
1322,18.357977940275646,79,25.492087764023015,82.97001264423206,23.224768340000026,3,2010,"{""type"":""Point"",""coordinates"":[82.97001264423206,25.492087764023015]}"
1323,18.502159167874254,80,25.29618559599964,82.91602698240662,24.59197634000003,3,2010,"{""type"":""Point"",""coordinates"":[82.91602698240662,25.29618559599964]}"
1324,18.41748699885551,75,25.3681671621489,83.03853556700723,29.60621168,2,2010,"{""type"":""Point"",""coordinates"":[83.03853556700723,25.3681671621489]}"
1325,18.341232868590964,82,25.46213197916179,82.93061474908718,21.929338760000007,3,2010,"{""type"":""Point"",""coordinates"":[82.93061474908718,25.46213197916179]}"
1326,18.327785882984074,83,25.5291672263716,82.76101270294991,25.087589240000057,2,2010,"{""type"":""Point"",""coordinates"":[82.76101270294991,25.5291672263716]}"
1327,18.370048462789157,77,25.542929129973825,83.056831282163,23.409341420000032,3,2010,"{""type"":""Point"",""coordinates"":[83.056831282163,25.542929129973825]}"
1328,18.54893353643388,77,25.347995984930954,83.11017209372513,25.899368990000028,1,2010,"{""type"":""Point"",""coordinates"":[83.11017209372513,25.347995984930954]}"
1329,18.41748699885551,77,25.427745850857583,83.04880443762308,23.96989670000005,2,2010,"{""type"":""Point"",""coordinates"":[83.04880443762308,25.427745850857583]}"
1330,18.43226931992399,79,25.422467821631027,83.10912458808089,23.67594698000005,3,2010,"{""type"":""Point"",""coordinates"":[83.10912458808089,25.422467821631027]}"
1331,18.502159167874254,83,25.271767168538002,82.85960754088424,23.70670916000006,3,2010,"{""type"":""Point"",""coordinates"":[82.85960754088424,25.271767168538002]}"
1332,18.43226931992399,78,25.40157126788617,83.13885548882863,24.29802662000003,3,2010,"{""type"":""Point"",""coordinates"":[83.13885548882863,25.40157126788617]}"
1333,18.327785882984074,80,25.53894486871901,82.787265722467,24.848327840000024,2,2010,"{""type"":""Point"",""coordinates"":[82.787265722467,25.53894486871901]}"
1334,18.478559782513628,78,25.30856152848369,82.82983887536211,25.829299579999997,3,2010,"{""type"":""Point"",""coordinates"":[82.82983887536211,25.30856152848369]}"
1335,18.482277895472805,88,25.274960405461137,82.74702531241002,22.57534454000006,2,2010,"{""type"":""Point"",""coordinates"":[82.74702531241002,25.274960405461137]}"
1336,18.43226931992399,73,25.42006813609576,83.1295879415316,25.685742740000023,1,2010,"{""type"":""Point"",""coordinates"":[83.1295879415316,25.42006813609576]}"
1337,18.482277895472805,85,25.28195278408817,82.71290148442552,22.800933859999986,1,2010,"{""type"":""Point"",""coordinates"":[82.71290148442552,25.28195278408817]}"
1338,18.379378309899437,75,25.363304262738847,82.91290742838585,25.125187460000006,2,2010,"{""type"":""Point"",""coordinates"":[82.91290742838585,25.363304262738847]}"
1339,18.41748699885551,82,25.381868917749376,83.0186193798021,26.24117099,1,2010,"{""type"":""Point"",""coordinates"":[83.0186193798021,25.381868917749376]}"
1340,18.502159167874254,86,25.282567799382704,82.85430206983325,22.223288480000008,3,2010,"{""type"":""Point"",""coordinates"":[82.85430206983325,25.282567799382704]}"
1341,18.502159167874254,80,25.299316964743564,82.94671887088242,22.387353440000027,2,2010,"{""type"":""Point"",""coordinates"":[82.94671887088242,25.299316964743564]}"
1342,18.683720162777888,82,25.23042608003724,82.9231053773702,24.110035519999997,3,2010,"{""type"":""Point"",""coordinates"":[82.9231053773702,25.23042608003724]}"
1343,18.319897253111833,85,25.49945952025644,82.73044056823602,25.90449602000001,3,2010,"{""type"":""Point"",""coordinates"":[82.73044056823602,25.49945952025644]}"
1344,18.41748699885551,79,25.40911219182642,82.98859062446677,23.72038124000005,1,2010,"{""type"":""Point"",""coordinates"":[82.98859062446677,25.40911219182642]}"
1345,18.34057745164455,83,25.44696794214383,82.74192257229917,23.235022400000048,1,2010,"{""type"":""Point"",""coordinates"":[82.74192257229917,25.44696794214383]}"
1346,18.327785882984074,84,25.51026525224532,82.76371404223353,24.24675632000003,2,2010,"{""type"":""Point"",""coordinates"":[82.76371404223353,25.51026525224532]}"
1347,18.357977940275646,74,25.48904098191012,83.0435698391674,24.892762100000027,1,2010,"{""type"":""Point"",""coordinates"":[83.0435698391674,25.48904098191012]}"
1348,18.370048462789157,71,25.525230934188247,83.10224932198844,21.129522080000015,1,2010,"{""type"":""Point"",""coordinates"":[83.10224932198844,25.525230934188247]}"
1349,18.696464478414043,82,25.243268059377506,82.82385427033044,25.760939180000037,3,2010,"{""type"":""Point"",""coordinates"":[82.82385427033044,25.243268059377506]}"
1350,18.34876972594975,84,25.380005772556974,82.8059133188727,23.330726959999993,3,2010,"{""type"":""Point"",""coordinates"":[82.8059133188727,25.380005772556974]}"
1351,18.684113937979646,81,25.23086080311215,82.96516039471535,24.692807930000015,2,2010,"{""type"":""Point"",""coordinates"":[82.96516039471535,25.23086080311215]}"
1352,18.478559782513628,88,25.29867795897376,82.79942759647916,22.40444353999999,1,2010,"{""type"":""Point"",""coordinates"":[82.79942759647916,25.29867795897376]}"
1353,18.34876972594975,84,25.425676689600788,82.77682179789855,22.03529738000003,3,2010,"{""type"":""Point"",""coordinates"":[82.77682179789855,25.425676689600788]}"
1354,18.41748699885551,82,25.404013794274334,82.9596972402256,21.584118740000008,3,2010,"{""type"":""Point"",""coordinates"":[82.9596972402256,25.404013794274334]}"
1355,18.34876972594975,88,25.413182016795254,82.83648752180652,23.522136079999996,1,2010,"{""type"":""Point"",""coordinates"":[82.83648752180652,25.413182016795254]}"
1356,18.31658254097016,85,25.554943613571947,82.8879231425655,22.524074240000004,1,2010,"{""type"":""Point"",""coordinates"":[82.8879231425655,25.554943613571947]}"
1357,18.684113937979646,63,25.210364555146775,82.97160585144839,23.956224620000057,2,2010,"{""type"":""Point"",""coordinates"":[82.97160585144839,25.210364555146775]}"
1358,18.696464478414043,89,25.206238054604537,82.8445123240508,22.195944320000024,2,2010,"{""type"":""Point"",""coordinates"":[82.8445123240508,25.206238054604537]}"
1359,18.357977940275646,80,25.50822083154051,82.97042335849534,24.09978146000003,1,2010,"{""type"":""Point"",""coordinates"":[82.97042335849534,25.50822083154051]}"
1360,18.482277895472805,86,25.331404075864917,82.70317202458904,22.900056440000014,3,2010,"{""type"":""Point"",""coordinates"":[82.70317202458904,25.331404075864917]}"
1361,18.482277895472805,84,25.339848445819836,82.7421493050446,25.320014600000036,3,2010,"{""type"":""Point"",""coordinates"":[82.7421493050446,25.339848445819836]}"
1362,18.391439206796747,67,25.523982970189696,83.16970005077476,26.670132500000022,0,2010,"{""type"":""Point"",""coordinates"":[83.16970005077476,25.523982970189696]}"
1363,18.357977940275646,82,25.528723336388907,82.99469148290049,23.012851100000034,3,2010,"{""type"":""Point"",""coordinates"":[82.99469148290049,25.528723336388907]}"
1364,18.696464478414043,84,25.21983249342358,82.81431650823298,23.142735860000016,1,2010,"{""type"":""Point"",""coordinates"":[82.81431650823298,25.21983249342358]}"
1365,18.391439206796747,71,25.50375265595103,83.15328797294208,26.84103349999998,2,2010,"{""type"":""Point"",""coordinates"":[83.15328797294208,25.50375265595103]}"
1366,18.327785882984074,82,25.524393333680106,82.8237066016427,24.325370780000014,3,2010,"{""type"":""Point"",""coordinates"":[82.8237066016427,25.524393333680106]}"
1367,18.482277895472805,85,25.280696646679825,82.70337648410516,22.524074240000004,2,2010,"{""type"":""Point"",""coordinates"":[82.70337648410516,25.280696646679825]}"
1368,18.370048462789157,77,25.46211533310379,83.11825932638271,24.913270220000015,3,2010,"{""type"":""Point"",""coordinates"":[83.11825932638271,25.46211533310379]}"
1369,18.357977940275646,77,25.548327730525937,83.02236262723693,26.24629802000004,1,2010,"{""type"":""Point"",""coordinates"":[83.02236262723693,25.548327730525937]}"
1370,18.357977940275646,80,25.517249777155868,83.01278520185406,23.751143420000005,1,2010,"{""type"":""Point"",""coordinates"":[83.01278520185406,25.517249777155868]}"
1371,18.683720162777888,79,25.240197012966522,82.94215629393332,26.318076440000027,1,2010,"{""type"":""Point"",""coordinates"":[82.94215629393332,25.240197012966522]}"
1372,18.341232868590964,81,25.476550871438853,82.93624880700439,23.71012718000003,3,2010,"{""type"":""Point"",""coordinates"":[82.93624880700439,25.476550871438853]}"
1373,18.319897253111833,82,25.534793002686207,82.7243338677378,24.462091579999992,3,2010,"{""type"":""Point"",""coordinates"":[82.7243338677378,25.534793002686207]}"
1374,18.370048462789157,80,25.499228885955237,83.13503007568556,23.850266000000033,3,2010,"{""type"":""Point"",""coordinates"":[83.13503007568556,25.499228885955237]}"
1375,18.391439206796747,69,25.496281358747297,83.15632309154563,27.548563639999998,1,2010,"{""type"":""Point"",""coordinates"":[83.15632309154563,25.496281358747297]}"
1376,18.478559782513628,80,25.32780145272793,82.84056245585444,22.51723820000001,2,2010,"{""type"":""Point"",""coordinates"":[82.84056245585444,25.32780145272793]}"
1377,18.502159167874254,81,25.255267426507096,82.86035308151472,23.97331472000002,3,2010,"{""type"":""Point"",""coordinates"":[82.86035308151472,25.255267426507096]}"
1378,18.34876972594975,88,25.443200080131156,82.82491674979853,22.43178770000003,1,2010,"{""type"":""Point"",""coordinates"":[82.82491674979853,25.443200080131156]}"
1379,18.482277895472805,83,25.275863754402938,82.7461428803843,22.031879360000005,2,2010,"{""type"":""Point"",""coordinates"":[82.7461428803843,25.275863754402938]}"
1380,18.379378309899437,77,25.371218724110143,82.85786752502993,23.115391700000032,3,2010,"{""type"":""Point"",""coordinates"":[82.85786752502993,25.371218724110143]}"
1381,18.379378309899437,84,25.380811149773557,82.85064522665465,22.98892496000002,2,2010,"{""type"":""Point"",""coordinates"":[82.85064522665465,25.380811149773557]}"
1382,18.478559782513628,83,25.321181783744038,82.7880349489343,23.72721727999999,1,2010,"{""type"":""Point"",""coordinates"":[82.7880349489343,25.321181783744038]}"
1383,18.34876972594975,84,25.435281289941862,82.81802326344513,25.388374999999996,2,2010,"{""type"":""Point"",""coordinates"":[82.81802326344513,25.435281289941862]}"
1384,18.34876972594975,83,25.368230264761166,82.84362143472254,25.42939124000003,3,2010,"{""type"":""Point"",""coordinates"":[82.84362143472254,25.368230264761166]}"
1385,18.696464478414043,76,25.18420548787786,82.83567092499126,25.868606810000017,1,2010,"{""type"":""Point"",""coordinates"":[82.83567092499126,25.18420548787786]}"
1386,18.341232868590964,81,25.472981157232315,82.87293498363668,22.089985700000057,3,2010,"{""type"":""Point"",""coordinates"":[82.87293498363668,25.472981157232315]}"
1387,18.327785882984074,83,25.49247759798938,82.7503338437033,25.911332060000007,2,2010,"{""type"":""Point"",""coordinates"":[82.7503338437033,25.49247759798938]}"
1388,18.41748699885551,84,25.434579774503202,82.99036150975395,24.29802662000003,3,2010,"{""type"":""Point"",""coordinates"":[82.99036150975395,25.434579774503202]}"
1389,18.370048462789157,80,25.501856639188208,83.13307382657398,24.88934408,1,2010,"{""type"":""Point"",""coordinates"":[83.13307382657398,25.501856639188208]}"
1390,18.478559782513628,85,25.253376219472745,82.78310167637777,24.950868440000022,3,2010,"{""type"":""Point"",""coordinates"":[82.78310167637777,25.253376219472745]}"
1391,18.54893353643388,74,25.343636051577715,83.134717947918,26.45821526000003,1,2010,"{""type"":""Point"",""coordinates"":[83.134717947918,25.343636051577715]}"
1392,18.43226931992399,81,25.43258196009929,83.11227766952996,23.911790360000055,3,2010,"{""type"":""Point"",""coordinates"":[83.11227766952996,25.43258196009929]}"
1393,18.34876972594975,82,25.35388087170599,82.77494726331709,23.781905600000016,1,2010,"{""type"":""Point"",""coordinates"":[82.77494726331709,25.35388087170599]}"
1394,18.327785882984074,82,25.46331672846183,82.75880557207793,28.37572448000003,2,2010,"{""type"":""Point"",""coordinates"":[82.75880557207793,25.46331672846183]}"
1395,18.41748699885551,78,25.372944564320253,82.9758635277541,24.439874450000048,2,2010,"{""type"":""Point"",""coordinates"":[82.9758635277541,25.372944564320253]}"
1396,18.341232868590964,83,25.462785605881663,82.86362657135828,24.028003040000044,1,2010,"{""type"":""Point"",""coordinates"":[82.86362657135828,25.462785605881663]}"
1397,18.370048462789157,81,25.52687423744193,83.06394196026704,22.045551440000054,2,2010,"{""type"":""Point"",""coordinates"":[83.06394196026704,25.52687423744193]}"
1398,18.478559782513628,82,25.331762587116252,82.81969037494304,22.917146540000033,3,2010,"{""type"":""Point"",""coordinates"":[82.81969037494304,25.331762587116252]}"
1399,18.357977940275646,78,25.46752204953322,83.0350968517399,24.87567200000001,1,2010,"{""type"":""Point"",""coordinates"":[83.0350968517399,25.46752204953322]}"
1400,18.684113937979646,76,25.216694913195344,82.99562665938888,24.26726444000002,3,2010,"{""type"":""Point"",""coordinates"":[82.99562665938888,25.216694913195344]}"
1401,18.683720162777888,77,25.21598497389253,82.93343023994848,27.48874828999999,1,2010,"{""type"":""Point"",""coordinates"":[82.93343023994848,25.21598497389253]}"
1402,18.41748699885551,82,25.364119800103946,82.95630799671075,23.026523180000027,2,2010,"{""type"":""Point"",""coordinates"":[82.95630799671075,25.364119800103946]}"
1403,18.357977940275646,80,25.50392737982944,82.95791525144712,26.355674659999977,2,2010,"{""type"":""Point"",""coordinates"":[82.95791525144712,25.50392737982944]}"
1404,18.370048462789157,78,25.501129746941427,83.12096202617204,24.602230400000053,1,2010,"{""type"":""Point"",""coordinates"":[83.12096202617204,25.501129746941427]}"
1405,18.696464478414043,85,25.22138201984148,82.84786328791779,24.05705621000004,1,2010,"{""type"":""Point"",""coordinates"":[82.84786328791779,25.22138201984148]}"
1406,18.341232868590964,79,25.488834939640785,82.86301111494703,23.84001194000001,1,2010,"{""type"":""Point"",""coordinates"":[82.86301111494703,25.488834939640785]}"
1407,18.34876972594975,83,25.380763997101344,82.76663030846856,24.082691360000013,1,2010,"{""type"":""Point"",""coordinates"":[82.76663030846856,25.380763997101344]}"
1408,18.683720162777888,84,25.19203020876238,82.85671755519549,23.629803710000033,1,2010,"{""type"":""Point"",""coordinates"":[82.85671755519549,25.19203020876238]}"
1409,18.53539642005842,79,25.338915290013514,82.97053244660863,21.26966090000002,1,2010,"{""type"":""Point"",""coordinates"":[82.97053244660863,25.338915290013514]}"
1410,18.2960283505019,83,25.550472312865885,82.8454892418727,25.026064880000035,2,2010,"{""type"":""Point"",""coordinates"":[82.8454892418727,25.550472312865885]}"
1411,18.34876972594975,85,25.36343247500519,82.83137148521432,23.72038124000005,3,2010,"{""type"":""Point"",""coordinates"":[82.83137148521432,25.36343247500519]}"
1412,18.502159167874254,83,25.308020216853993,82.93045703212313,22.534328300000027,0,2010,"{""type"":""Point"",""coordinates"":[82.93045703212313,25.308020216853993]}"
1413,18.34876972594975,86,25.356207044473482,82.81897399859693,23.634930740000016,3,2010,"{""type"":""Point"",""coordinates"":[82.81897399859693,25.356207044473482]}"
