system:index,air_temp,elevation,lat,lng,lst,lulc,year,.geo
3145,18.13857487504208,70,25.482800471601866,83.07152396113642,26.018999689999987,1,2020,"{""type"":""Point"",""coordinates"":[83.07152396113642,25.482800471601866]}"
3146,18.171636240969463,87,25.291323567671842,82.82186360851571,25.374702920000004,1,2020,"{""type"":""Point"",""coordinates"":[82.82186360851571,25.291323567671842]}"
3147,18.13857487504208,77,25.491925926223622,83.05320594377089,25.771193240000002,2,2020,"{""type"":""Point"",""coordinates"":[83.05320594377089,25.491925926223622]}"
3148,18.11537976555502,80,25.537933968301715,82.99670215664584,21.97719103999998,3,2020,"{""type"":""Point"",""coordinates"":[82.99670215664584,25.537933968301715]}"
3149,18.126158705407022,82,25.44513017294105,82.85053796704379,25.786574330000008,1,2020,"{""type"":""Point"",""coordinates"":[82.85053796704379,25.44513017294105]}"
3150,18.092496176005227,81,25.428649133969426,82.79282139277136,26.191609700000015,3,2020,"{""type"":""Point"",""coordinates"":[82.79282139277136,25.428649133969426]}"
3151,18.215983204175075,77,25.369886174484492,83.07630041786298,24.439874450000048,2,2020,"{""type"":""Point"",""coordinates"":[83.07630041786298,25.369886174484492]}"
3152,18.126158705407022,79,25.39607227459555,82.89637417440244,25.971147410000015,3,2020,"{""type"":""Point"",""coordinates"":[82.89637417440244,25.39607227459555]}"
3153,18.193378757490507,78,25.31198857537091,82.91167429137587,27.228978770000026,1,2020,"{""type"":""Point"",""coordinates"":[82.91167429137587,25.31198857537091]}"
3154,18.24020125413034,82,25.29932816620379,82.97245211256318,25.64130848000002,2,2020,"{""type"":""Point"",""coordinates"":[82.97245211256318,25.29932816620379]}"
3155,18.24020125413034,87,25.325062478633512,83.02789264277726,24.50481682999998,2,2020,"{""type"":""Point"",""coordinates"":[83.02789264277726,25.325062478633512]}"
3156,18.193378757490507,82,25.250837290724558,82.9359511861681,25.196965879999993,2,2020,"{""type"":""Point"",""coordinates"":[82.9359511861681,25.250837290724558]}"
3157,18.11537976555502,79,25.465095171052727,82.98305276260794,26.81539835000001,2,2020,"{""type"":""Point"",""coordinates"":[82.98305276260794,25.465095171052727]}"
3158,18.18313710202449,78,25.357372433666146,83.01158520632083,25.017519830000026,2,2020,"{""type"":""Point"",""coordinates"":[83.01158520632083,25.357372433666146]}"
3159,18.193378757490507,81,25.321632718238877,82.85834519269319,25.64985353000003,1,2020,"{""type"":""Point"",""coordinates"":[82.85834519269319,25.321632718238877]}"
3160,18.08536884485619,81,25.45272870788469,82.93470686967372,26.627407250000033,1,2020,"{""type"":""Point"",""coordinates"":[82.93470686967372,25.45272870788469]}"
3161,18.171636240969463,84,25.28783923481901,82.76055091642931,26.64791537000002,1,2020,"{""type"":""Point"",""coordinates"":[82.76055091642931,25.28783923481901]}"
3162,18.171636240969463,84,25.292260218484582,82.79015824272204,27.510965420000048,1,2020,"{""type"":""Point"",""coordinates"":[82.79015824272204,25.292260218484582]}"
3163,18.13857487504208,79,25.479058678078335,83.10263729052288,26.18477366000002,3,2020,"{""type"":""Point"",""coordinates"":[83.10263729052288,25.479058678078335]}"
3164,18.18313710202449,78,25.384361702406636,83.0036286862153,26.09932316000004,1,2020,"{""type"":""Point"",""coordinates"":[83.0036286862153,25.384361702406636]}"
3165,18.092496176005227,84,25.424754154664406,82.82137622535203,26.615444180000054,1,2020,"{""type"":""Point"",""coordinates"":[82.82137622535203,25.424754154664406]}"
3166,18.028475328671107,90,25.53081162641328,82.73885052302238,25.974565429999984,1,2020,"{""type"":""Point"",""coordinates"":[82.73885052302238,25.53081162641328]}"
3167,18.057945464759825,83,25.466013875191308,82.796842057518,25.55585798000004,2,2020,"{""type"":""Point"",""coordinates"":[82.796842057518,25.466013875191308]}"
3168,18.18313710202449,77,25.401169321320918,83.04911344644866,24.644955650000043,2,2020,"{""type"":""Point"",""coordinates"":[83.04911344644866,25.401169321320918]}"
3169,18.0007360533574,82,25.56260950774065,82.84093203578496,25.897659980000014,1,2020,"{""type"":""Point"",""coordinates"":[82.84093203578496,25.56260950774065]}"
3170,18.08536884485619,81,25.518993854049796,82.92936292465323,26.109577220000006,1,2020,"{""type"":""Point"",""coordinates"":[82.92936292465323,25.518993854049796]}"
3171,18.08536884485619,82,25.522066804063815,82.87232737465364,23.453775680000035,1,2020,"{""type"":""Point"",""coordinates"":[82.87232737465364,25.522066804063815]}"
3172,18.352536568590438,80,25.235694476527378,82.91961460274183,25.863479780000034,1,2020,"{""type"":""Point"",""coordinates"":[82.91961460274183,25.235694476527378]}"
3173,18.028475328671107,86,25.47838058168215,82.7351497152821,28.256093780000015,1,2020,"{""type"":""Point"",""coordinates"":[82.7351497152821,25.47838058168215]}"
3174,18.126158705407022,82,25.421598568875574,82.92517133424639,24.323661770000058,1,2020,"{""type"":""Point"",""coordinates"":[82.92517133424639,25.421598568875574]}"
3175,18.08536884485619,80,25.525231394824257,82.9379282368542,23.858811049999986,1,2020,"{""type"":""Point"",""coordinates"":[82.9379282368542,25.525231394824257]}"
3176,18.13857487504208,77,25.507983290813648,83.12699005475255,26.297568319999982,2,2020,"{""type"":""Point"",""coordinates"":[83.12699005475255,25.507983290813648]}"
3177,18.193378757490507,83,25.30561434371655,82.877109198096,19.013767700000017,2,2020,"{""type"":""Point"",""coordinates"":[82.877109198096,25.30561434371655]}"
3178,18.08536884485619,81,25.468790851324293,82.92206761422969,21.929338760000007,2,2020,"{""type"":""Point"",""coordinates"":[82.92206761422969,25.468790851324293]}"
3179,18.18313710202449,79,25.439694378380157,83.0456510521887,26.935029050000026,2,2020,"{""type"":""Point"",""coordinates"":[83.0456510521887,25.439694378380157]}"
3180,18.11537976555502,82,25.511586261474505,83.03978766197068,26.330039510000006,3,2020,"{""type"":""Point"",""coordinates"":[83.03978766197068,25.511586261474505]}"
3181,18.08536884485619,82,25.470588139930342,82.86473079623107,25.17987578000003,2,2020,"{""type"":""Point"",""coordinates"":[82.86473079623107,25.470588139930342]}"
3182,18.193378757490507,83,25.317333564012504,82.8625100088933,25.263617270000054,2,2020,"{""type"":""Point"",""coordinates"":[82.8625100088933,25.317333564012504]}"
3183,18.215983204175075,78,25.399238056472488,83.09177630075482,27.794661080000026,1,2020,"{""type"":""Point"",""coordinates"":[83.09177630075482,25.399238056472488]}"
3184,18.08536884485619,80,25.451297911773352,82.90228266160666,28.493646170000034,2,2020,"{""type"":""Point"",""coordinates"":[82.90228266160666,25.451297911773352]}"
3185,18.35549688305059,76,25.168003099582474,82.84403997684639,27.189671540000006,2,2020,"{""type"":""Point"",""coordinates"":[82.84403997684639,25.168003099582474]}"
3186,18.057945464759825,83,25.468308080350464,82.78302199369179,18.598478269999987,1,2020,"{""type"":""Point"",""coordinates"":[82.78302199369179,25.468308080350464]}"
3187,18.24020125413034,76,25.339633848499417,83.03257106553357,24.797057540000026,1,2020,"{""type"":""Point"",""coordinates"":[83.03257106553357,25.339633848499417]}"
3188,18.23355520378294,73,25.37868228937555,83.16722549280766,27.87840257000005,3,2020,"{""type"":""Point"",""coordinates"":[83.16722549280766,25.37868228937555]}"
3189,18.126158705407022,82,25.44815791264812,82.88139299060421,20.326287380000053,3,2020,"{""type"":""Point"",""coordinates"":[82.88139299060421,25.44815791264812]}"
3190,18.17428678560435,85,25.307584435411965,82.74966359029091,19.81871140999999,1,2020,"{""type"":""Point"",""coordinates"":[82.74966359029091,25.307584435411965]}"
3191,18.13857487504208,72,25.478503968775286,83.05828092467483,26.861541620000025,1,2020,"{""type"":""Point"",""coordinates"":[83.05828092467483,25.478503968775286]}"
3192,18.17428678560435,83,25.257934279253497,82.74072573269535,26.121540289999984,2,2020,"{""type"":""Point"",""coordinates"":[82.74072573269535,25.257934279253497]}"
3193,18.08536884485619,81,25.54217828865984,82.92204448531298,22.898347430000058,2,2020,"{""type"":""Point"",""coordinates"":[82.92204448531298,25.54217828865984]}"
3194,18.126158705407022,79,25.394826131876243,82.85812790625668,26.18477366000002,1,2020,"{""type"":""Point"",""coordinates"":[82.85812790625668,25.394826131876243]}"
3195,18.092496176005227,82,25.379862542236097,82.84713487131013,25.98311048000005,1,2020,"{""type"":""Point"",""coordinates"":[82.84713487131013,25.379862542236097]}"
3196,18.18313710202449,78,25.44676696487026,83.04528172600644,26.278769210000007,1,2020,"{""type"":""Point"",""coordinates"":[83.04528172600644,25.44676696487026]}"
3197,18.126158705407022,82,25.44022880447714,82.8874548656737,27.594706910000014,1,2020,"{""type"":""Point"",""coordinates"":[82.8874548656737,25.44022880447714]}"
3198,18.193378757490507,78,25.338725279405413,82.88749778189252,26.30611337000005,2,2020,"{""type"":""Point"",""coordinates"":[82.88749778189252,25.338725279405413]}"
3199,18.24020125413034,76,25.34995790634714,83.02776941240205,25.309760540000013,1,2020,"{""type"":""Point"",""coordinates"":[83.02776941240205,25.34995790634714]}"
3200,18.11537976555502,80,25.547909713324216,82.98652398061704,21.259406839999997,1,2020,"{""type"":""Point"",""coordinates"":[82.98652398061704,25.547909713324216]}"
3201,18.0007360533574,82,25.561560024514886,82.84637536057292,24.72869714000001,1,2020,"{""type"":""Point"",""coordinates"":[82.84637536057292,25.561560024514886]}"
3202,18.057945464759825,80,25.488655582419934,82.82025841515583,24.364678010000034,3,2020,"{""type"":""Point"",""coordinates"":[82.82025841515583,25.488655582419934]}"
3203,18.35549688305059,85,25.249658091382624,82.75539132499657,24.27068245999999,1,2020,"{""type"":""Point"",""coordinates"":[82.75539132499657,25.249658091382624]}"
3204,18.08536884485619,80,25.505850571508365,82.87481050830436,22.334374130000015,3,2020,"{""type"":""Point"",""coordinates"":[82.87481050830436,25.505850571508365]}"
3205,18.18313710202449,80,25.441417111682014,82.95773342133673,26.57784595999999,1,2020,"{""type"":""Point"",""coordinates"":[82.95773342133673,25.441417111682014]}"
3206,18.028475328671107,84,25.493009630121044,82.73297748156301,20.075062910000042,1,2020,"{""type"":""Point"",""coordinates"":[82.73297748156301,25.493009630121044]}"
3207,18.11537976555502,78,25.49579822430038,82.95815484396466,28.138172090000012,1,2020,"{""type"":""Point"",""coordinates"":[82.95815484396466,25.49579822430038]}"
3208,18.126158705407022,83,25.364764201161908,82.8515369908541,26.394981890000054,1,2020,"{""type"":""Point"",""coordinates"":[82.8515369908541,25.364764201161908]}"
3209,18.356360563326177,61,25.235610553363454,83.02925474386197,19.52988872000003,0,2020,"{""type"":""Point"",""coordinates"":[83.02925474386197,25.235610553363454]}"
3210,18.215983204175075,81,25.37912792189324,83.09937275204904,25.055118050000033,2,2020,"{""type"":""Point"",""coordinates"":[83.09937275204904,25.37912792189324]}"
3211,18.17428678560435,86,25.348310039650364,82.7397507212457,20.791138100000012,1,2020,"{""type"":""Point"",""coordinates"":[82.7397507212457,25.348310039650364]}"
3212,18.35549688305059,83,25.209079093851454,82.83053825266501,25.448190350000004,1,2020,"{""type"":""Point"",""coordinates"":[82.83053825266501,25.209079093851454]}"
3213,18.171636240969463,82,25.308682503666013,82.79848158929897,25.96602038000003,3,2020,"{""type"":""Point"",""coordinates"":[82.79848158929897,25.308682503666013]}"
3214,18.356360563326177,81,25.22955464862495,82.95681084764355,25.20038390000002,1,2020,"{""type"":""Point"",""coordinates"":[82.95681084764355,25.22955464862495]}"
3215,18.126158705407022,75,25.358897621827108,82.89343198406023,26.285605250000003,2,2020,"{""type"":""Point"",""coordinates"":[82.89343198406023,25.358897621827108]}"
3216,18.215983204175075,81,25.397835093958175,83.12652951630429,25.473825500000032,2,2020,"{""type"":""Point"",""coordinates"":[83.12652951630429,25.397835093958175]}"
3217,18.18313710202449,80,25.394802300694245,83.04194948145216,25.234564100000057,2,2020,"{""type"":""Point"",""coordinates"":[83.04194948145216,25.394802300694245]}"
3218,18.356360563326177,69,25.214022093025054,82.99136956828661,28.96191491000002,1,2020,"{""type"":""Point"",""coordinates"":[82.99136956828661,25.214022093025054]}"
3219,18.08536884485619,80,25.454807120358435,82.89831478462943,25.056827060000046,1,2020,"{""type"":""Point"",""coordinates"":[82.89831478462943,25.454807120358435]}"
3220,18.215983204175075,78,25.427429000905054,83.12003177593841,26.661587450000013,2,2020,"{""type"":""Point"",""coordinates"":[83.12003177593841,25.427429000905054]}"
3221,18.17428678560435,83,25.277518482400843,82.71483909820532,20.247672920000014,3,2020,"{""type"":""Point"",""coordinates"":[82.71483909820532,25.277518482400843]}"
3222,18.27870984367985,65,25.34946261958924,83.13496344148503,31.296422570000004,0,2020,"{""type"":""Point"",""coordinates"":[83.13496344148503,25.34946261958924]}"
3223,18.18313710202449,77,25.36428290884957,83.00677413117036,26.596645070000022,1,2020,"{""type"":""Point"",""coordinates"":[83.00677413117036,25.36428290884957]}"
3224,18.13857487504208,72,25.496248243734644,83.10151988522253,27.076876879999986,1,2020,"{""type"":""Point"",""coordinates"":[83.10151988522253,25.496248243734644]}"
3225,18.18313710202449,80,25.426057064165235,83.0078997031933,25.998491570000056,1,2020,"{""type"":""Point"",""coordinates"":[83.0078997031933,25.426057064165235]}"
3226,18.356360563326177,63,25.20614234927204,82.99218142751526,21.404672689999984,0,2020,"{""type"":""Point"",""coordinates"":[82.99218142751526,25.20614234927204]}"
3227,18.13857487504208,82,25.50658328380629,83.06326739176109,25.68916076000005,1,2020,"{""type"":""Point"",""coordinates"":[83.06326739176109,25.50658328380629]}"
3228,18.35549688305059,85,25.205007906071817,82.79933648385312,24.010912940000026,1,2020,"{""type"":""Point"",""coordinates"":[82.79933648385312,25.205007906071817]}"
3229,18.356360563326177,81,25.228574450058822,82.97807148218051,26.35396565000002,3,2020,"{""type"":""Point"",""coordinates"":[82.97807148218051,25.228574450058822]}"
3230,18.08536884485619,79,25.516237447863922,82.9180522622586,28.632075980000025,1,2020,"{""type"":""Point"",""coordinates"":[82.9180522622586,25.516237447863922]}"
3231,18.17428678560435,85,25.339266946723658,82.70473565050749,19.678572590000044,3,2020,"{""type"":""Point"",""coordinates"":[82.70473565050749,25.339266946723658]}"
3232,18.13857487504208,75,25.495738810384687,83.06143960140646,26.10274118000001,3,2020,"{""type"":""Point"",""coordinates"":[83.06143960140646,25.495738810384687]}"
3233,18.18313710202449,82,25.35314734238107,82.97646568887485,25.660107590000052,2,2020,"{""type"":""Point"",""coordinates"":[82.97646568887485,25.35314734238107]}"
3234,18.126158705407022,81,25.374025626016536,82.92894114761826,25.039736960000027,2,2020,"{""type"":""Point"",""coordinates"":[82.92894114761826,25.374025626016536]}"
3235,18.028475328671107,85,25.462652405136563,82.73716890165788,27.89207465000004,2,2020,"{""type"":""Point"",""coordinates"":[82.73716890165788,25.462652405136563]}"
3236,18.356360563326177,81,25.214027236445002,82.96443429804293,25.25165420000002,1,2020,"{""type"":""Point"",""coordinates"":[82.96443429804293,25.214027236445002]}"
3237,18.126158705407022,81,25.411597026924166,82.85501852920851,28.536371420000023,1,2020,"{""type"":""Point"",""coordinates"":[82.85501852920851,25.411597026924166]}"
3238,18.092496176005227,83,25.4484692946292,82.81578104885492,19.22739395000002,2,2020,"{""type"":""Point"",""coordinates"":[82.81578104885492,25.4484692946292]}"
3239,18.17428678560435,85,25.26320265063087,82.67604435635559,26.046343850000028,1,2020,"{""type"":""Point"",""coordinates"":[82.67604435635559,25.26320265063087]}"
3240,18.193378757490507,78,25.303399651430553,82.94179271212174,25.581493130000013,2,2020,"{""type"":""Point"",""coordinates"":[82.94179271212174,25.303399651430553]}"
3241,18.18313710202449,85,25.35884117170707,82.9540507745139,24.853454870000007,1,2020,"{""type"":""Point"",""coordinates"":[82.9540507745139,25.35884117170707]}"
3242,18.17428678560435,87,25.298821842254874,82.74633893495711,19.91783399000002,1,2020,"{""type"":""Point"",""coordinates"":[82.74633893495711,25.298821842254874]}"
3243,18.0631730493252,84,25.378481905687913,82.73861566233728,23.10513764000001,3,2020,"{""type"":""Point"",""coordinates"":[82.73861566233728,25.378481905687913]}"
3244,18.092496176005227,82,25.370438410472286,82.84869958945538,25.90449602000001,1,2020,"{""type"":""Point"",""coordinates"":[82.84869958945538,25.370438410472286]}"
3245,18.13857487504208,80,25.48667132579115,83.12029771615215,26.991426380000007,1,2020,"{""type"":""Point"",""coordinates"":[83.12029771615215,25.48667132579115]}"
3246,18.193378757490507,82,25.278411684625645,82.94029676559573,23.634930740000016,1,2020,"{""type"":""Point"",""coordinates"":[82.94029676559573,25.278411684625645]}"
3247,18.057945464759825,83,25.4677040438043,82.81813592618344,25.23114608000003,1,2020,"{""type"":""Point"",""coordinates"":[82.81813592618344,25.4677040438043]}"
3248,18.27870984367985,63,25.330522600231323,83.12331161745706,27.073458860000017,1,2020,"{""type"":""Point"",""coordinates"":[83.12331161745706,25.330522600231323]}"
3249,18.08536884485619,81,25.451422427514526,82.94852642960905,27.056368760000055,1,2020,"{""type"":""Point"",""coordinates"":[82.94852642960905,25.451422427514526]}"
3250,18.028475328671107,83,25.533289462259646,82.73391747424279,25.538767880000023,1,2020,"{""type"":""Point"",""coordinates"":[82.73391747424279,25.533289462259646]}"
3251,18.126158705407022,73,25.36430572883316,82.91341128793925,26.26680614000003,1,2020,"{""type"":""Point"",""coordinates"":[82.91341128793925,25.36430572883316]}"
3252,18.057945464759825,84,25.458438778178863,82.76625753008045,26.72994785000003,1,2020,"{""type"":""Point"",""coordinates"":[82.76625753008045,25.458438778178863]}"
3253,18.057945464759825,80,25.475245262835024,82.84376885732226,27.66306731000003,1,2020,"{""type"":""Point"",""coordinates"":[82.84376885732226,25.475245262835024]}"
3254,18.092496176005227,85,25.374557586590978,82.75978222613199,25.91304107000002,1,2020,"{""type"":""Point"",""coordinates"":[82.75978222613199,25.374557586590978]}"
3255,18.028475328671107,85,25.458637681992933,82.73174200465596,26.107868209999992,2,2020,"{""type"":""Point"",""coordinates"":[82.73174200465596,25.458637681992933]}"
3256,18.193378757490507,83,25.29685823015049,82.8513779803071,26.12495831000001,3,2020,"{""type"":""Point"",""coordinates"":[82.8513779803071,25.29685823015049]}"
3257,18.092496176005227,85,25.37301950244855,82.813774280033,26.40523595000002,1,2020,"{""type"":""Point"",""coordinates"":[82.813774280033,25.37301950244855]}"
3258,18.057945464759825,82,25.5067140472088,82.80628696964874,25.159367660000044,3,2020,"{""type"":""Point"",""coordinates"":[82.80628696964874,25.5067140472088]}"
3259,18.11537976555502,82,25.509488076878977,82.99456472452957,27.681866420000006,2,2020,"{""type"":""Point"",""coordinates"":[82.99456472452957,25.509488076878977]}"
3260,18.057945464759825,84,25.490447056043106,82.75009562610501,20.23912787000006,1,2020,"{""type"":""Point"",""coordinates"":[82.75009562610501,25.490447056043106]}"
3261,18.35549688305059,81,25.23909242979668,82.82224705223959,24.75091427000001,1,2020,"{""type"":""Point"",""coordinates"":[82.82224705223959,25.23909242979668]}"
3262,18.24020125413034,78,25.31691337913445,82.9590555025585,26.755583,0,2020,"{""type"":""Point"",""coordinates"":[82.9590555025585,25.31691337913445]}"
3263,18.13857487504208,70,25.47945182353433,83.05007308541545,25.957475330000022,1,2020,"{""type"":""Point"",""coordinates"":[83.05007308541545,25.47945182353433]}"
3264,18.35549688305059,83,25.21946805029165,82.8263571494532,23.91349937000001,2,2020,"{""type"":""Point"",""coordinates"":[82.8263571494532,25.21946805029165]}"
3265,18.171636240969463,84,25.27248429291756,82.76034085997661,26.383018820000018,1,2020,"{""type"":""Point"",""coordinates"":[82.76034085997661,25.27248429291756]}"
3266,18.35549688305059,85,25.190266651451658,82.82397255591003,21.73280261000002,1,2020,"{""type"":""Point"",""coordinates"":[82.82397255591003,25.190266651451658]}"
3267,18.352536568590438,80,25.233931840598263,82.89055027079166,25.607128279999984,2,2020,"{""type"":""Point"",""coordinates"":[82.89055027079166,25.233931840598263]}"
3268,18.18313710202449,79,25.424408786863857,83.03662052842307,26.095905140000013,3,2020,"{""type"":""Point"",""coordinates"":[83.03662052842307,25.424408786863857]}"
3269,18.171636240969463,81,25.28755795487404,82.77367553407295,26.994844400000034,1,2020,"{""type"":""Point"",""coordinates"":[82.77367553407295,25.28755795487404]}"
3270,18.029924421412943,82,25.559175975030325,82.85300137239173,24.08610938000004,1,2020,"{""type"":""Point"",""coordinates"":[82.85300137239173,25.559175975030325]}"
3271,18.057945464759825,82,25.49100504471726,82.82616773152968,24.795348530000012,1,2020,"{""type"":""Point"",""coordinates"":[82.82616773152968,25.49100504471726]}"
3272,18.215983204175075,79,25.436031184101232,83.09943451895431,26.001909590000025,1,2020,"{""type"":""Point"",""coordinates"":[83.09943451895431,25.436031184101232]}"
3273,18.352536568590438,82,25.219640689655456,82.94881541616792,25.755812149999997,2,2020,"{""type"":""Point"",""coordinates"":[82.94881541616792,25.219640689655456]}"
3274,18.23355520378294,66,25.41392947668582,83.18126705641117,33.37970575999998,0,2020,"{""type"":""Point"",""coordinates"":[83.18126705641117,25.41392947668582]}"
3275,18.171636240969463,82,25.2564872310293,82.79091629149721,27.639141170000016,1,2020,"{""type"":""Point"",""coordinates"":[82.79091629149721,25.2564872310293]}"
3276,18.17428678560435,84,25.308516809679478,82.7319950609676,19.27011920000001,1,2020,"{""type"":""Point"",""coordinates"":[82.7319950609676,25.308516809679478]}"
3277,18.066455384394658,80,25.56207178692792,83.0229498082564,25.501169660000016,3,2020,"{""type"":""Point"",""coordinates"":[83.0229498082564,25.56207178692792]}"
3278,18.0631730493252,89,25.37751454991269,82.7307391090933,21.471324080000045,2,2020,"{""type"":""Point"",""coordinates"":[82.7307391090933,25.37751454991269]}"
3279,18.092496176005227,86,25.44391862744376,82.83665721343496,27.085421930000052,2,2020,"{""type"":""Point"",""coordinates"":[82.83665721343496,25.44391862744376]}"
3280,18.23355520378294,80,25.414666486918374,83.17047140006648,26.553919820000033,2,2020,"{""type"":""Point"",""coordinates"":[83.17047140006648,25.414666486918374]}"
3281,18.193378757490507,82,25.280168710856984,82.90903969165775,23.928880460000016,2,2020,"{""type"":""Point"",""coordinates"":[82.90903969165775,25.280168710856984]}"
3282,18.24020125413034,77,25.320166847493603,83.04403643096522,24.96283151,2,2020,"{""type"":""Point"",""coordinates"":[83.04403643096522,25.320166847493603]}"
3283,18.17428678560435,83,25.32396961698266,82.73297790831744,19.341897620000054,3,2020,"{""type"":""Point"",""coordinates"":[82.73297790831744,25.32396961698266]}"
3284,18.18313710202449,80,25.410922520459813,82.98836606931503,26.15401148000001,1,2020,"{""type"":""Point"",""coordinates"":[82.98836606931503,25.410922520459813]}"
3285,18.092496176005227,76,25.400330303574243,82.8171934474129,28.640621030000034,3,2020,"{""type"":""Point"",""coordinates"":[82.8171934474129,25.400330303574243]}"
3286,18.126158705407022,70,25.37589790679765,82.86576319470298,26.121540289999984,3,2020,"{""type"":""Point"",""coordinates"":[82.86576319470298,25.37589790679765]}"
3287,18.171636240969463,83,25.311204362090667,82.75631120086534,19.48716347000004,3,2020,"{""type"":""Point"",""coordinates"":[82.75631120086534,25.311204362090667]}"
3288,18.08536884485619,83,25.46726224780094,82.85644541185599,26.813689339999996,3,2020,"{""type"":""Point"",""coordinates"":[82.85644541185599,25.46726224780094]}"
3289,18.171636240969463,87,25.343371479042183,82.79485964355617,23.845138969999994,3,2020,"{""type"":""Point"",""coordinates"":[82.79485964355617,25.343371479042183]}"
3290,18.13857487504208,71,25.49142879246979,83.11149627409647,26.449670210000022,1,2020,"{""type"":""Point"",""coordinates"":[83.11149627409647,25.49142879246979]}"
3291,18.092496176005227,87,25.418268654177123,82.76019560768195,22.076313620000008,1,2020,"{""type"":""Point"",""coordinates"":[82.76019560768195,25.418268654177123]}"
3292,18.23355520378294,63,25.36945558319226,83.15329064713305,32.11162034000006,0,2020,"{""type"":""Point"",""coordinates"":[83.15329064713305,25.36945558319226]}"
3293,18.171636240969463,83,25.32567060511606,82.7979858881853,19.32138950000001,2,2020,"{""type"":""Point"",""coordinates"":[82.7979858881853,25.32567060511606]}"
3294,18.352536568590438,74,25.212377877575896,82.92004948983559,27.06149578999998,3,2020,"{""type"":""Point"",""coordinates"":[82.92004948983559,25.212377877575896]}"
3295,18.028475328671107,86,25.521683187392153,82.73334200878062,25.26532628000001,1,2020,"{""type"":""Point"",""coordinates"":[82.73334200878062,25.521683187392153]}"
3296,18.24020125413034,76,25.26362435919183,83.01842218215596,25.06708112000001,2,2020,"{""type"":""Point"",""coordinates"":[83.01842218215596,25.26362435919183]}"
3297,18.35549688305059,85,25.190472477883016,82.82725681618453,22.385644430000013,2,2020,"{""type"":""Point"",""coordinates"":[82.82725681618453,25.190472477883016]}"
3298,18.126158705407022,82,25.36984872506253,82.8754880968157,26.64278834000004,2,2020,"{""type"":""Point"",""coordinates"":[82.8754880968157,25.36984872506253]}"
3299,18.356360563326177,82,25.22971021037852,82.95315211461107,23.80583174000003,1,2020,"{""type"":""Point"",""coordinates"":[82.95315211461107,25.22971021037852]}"
3300,18.13857487504208,79,25.488398350561003,83.12728272571124,25.186711820000028,2,2020,"{""type"":""Point"",""coordinates"":[83.12728272571124,25.488398350561003]}"
3301,18.171636240969463,83,25.265555400657526,82.79454122663826,19.311135440000044,1,2020,"{""type"":""Point"",""coordinates"":[82.79454122663826,25.265555400657526]}"
3302,18.092496176005227,84,25.427806223558576,82.84680828419636,26.316367430000014,1,2020,"{""type"":""Point"",""coordinates"":[82.84680828419636,25.427806223558576]}"
3303,18.24020125413034,75,25.344737169454984,82.96664401836739,24.433038409999995,1,2020,"{""type"":""Point"",""coordinates"":[82.96664401836739,25.344737169454984]}"
3304,18.092496176005227,79,25.397158428437724,82.81718507433936,27.141819260000034,1,2020,"{""type"":""Point"",""coordinates"":[82.81718507433936,25.397158428437724]}"
3305,18.092496176005227,85,25.403612909007006,82.75559110964446,24.222830180000017,1,2020,"{""type"":""Point"",""coordinates"":[82.75559110964446,25.403612909007006]}"
3306,18.215983204175075,77,25.39965022064863,83.09342667799022,28.80297698000004,2,2020,"{""type"":""Point"",""coordinates"":[83.09342667799022,25.39965022064863]}"
3307,18.171636240969463,81,25.287698595892458,82.82229337459844,26.55733784000006,3,2020,"{""type"":""Point"",""coordinates"":[82.82229337459844,25.287698595892458]}"
3308,18.126158705407022,80,25.40015934299156,82.8903258174784,25.34735876000002,2,2020,"{""type"":""Point"",""coordinates"":[82.8903258174784,25.40015934299156]}"
3309,18.0631730493252,83,25.41302315882419,82.72720759962921,25.343940739999994,1,2020,"{""type"":""Point"",""coordinates"":[82.72720759962921,25.41302315882419]}"
3310,18.11537976555502,79,25.52677208228186,83.00957781360846,27.104221040000027,1,2020,"{""type"":""Point"",""coordinates"":[83.00957781360846,25.52677208228186]}"
3311,18.18313710202449,84,25.360838313991287,82.96653075663234,25.33539569000004,2,2020,"{""type"":""Point"",""coordinates"":[82.96653075663234,25.360838313991287]}"
3312,18.11537976555502,82,25.5155327047148,83.01372036223815,27.17087243000003,3,2020,"{""type"":""Point"",""coordinates"":[83.01372036223815,25.5155327047148]}"
3313,18.18313710202449,82,25.437484710724995,83.02202351998595,24.909852200000046,2,2020,"{""type"":""Point"",""coordinates"":[83.02202351998595,25.437484710724995]}"
3314,18.057945464759825,86,25.4621804601854,82.82235862648263,26.24117099,1,2020,"{""type"":""Point"",""coordinates"":[82.82235862648263,25.4621804601854]}"
3315,18.17428678560435,87,25.274669171192382,82.73363164078634,21.71058548000002,1,2020,"{""type"":""Point"",""coordinates"":[82.73363164078634,25.274669171192382]}"
3316,18.356360563326177,80,25.229469075061804,83.01129496248764,23.404214389999993,2,2020,"{""type"":""Point"",""coordinates"":[83.01129496248764,25.229469075061804]}"
3317,18.08536884485619,81,25.517817892504915,82.94739828277723,25.750685120000014,1,2020,"{""type"":""Point"",""coordinates"":[82.94739828277723,25.517817892504915]}"
3318,18.08536884485619,79,25.535161554074776,82.85576294453286,22.848786140000016,2,2020,"{""type"":""Point"",""coordinates"":[82.85576294453286,25.535161554074776]}"
